Id,Label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,strongcompnum,clustering,eigencentrality,pageranks
Rogerio34212611,Rogerio34212611,,0,1,1,0,1,1,2,0.666667,0.75,0,46,0,259,0,0,0.00009
CarlaSoaresdeC1,CarlaSoaresdeC1,,0,5,5,0,5,5,2,0.857143,0.916667,0,2,0,262,0.05,0,0.00009
ribeiro_yvonne,ribeiro_yvonne,,0,2,2,0,2,2,1,1,1,0,2,0,263,0,0,0.00009
fabiobnobrega,fabiobnobrega,,0,1,1,0,1,1,1,1,1,0,2,0,264,0,0,0.00009
jwmirisola,jwmirisola,,0,3,3,0,4,4,1,1,1,0,104,0,265,0,0,0.00009
CidllanF,CidllanF,,0,2,2,0,2,2,1,1,1,0,2,0,266,0,0,0.00009
CalvoLuzia,CalvoLuzia,,0,2,2,0,2,2,2,0.75,0.833333,0,3,0,267,0,0,0.00009
JosMariaMiran12,JosMariaMiran12,,0,1,1,0,1,1,1,1,1,0,2,0,268,0,0,0.00009
veraehbrasil,veraehbrasil,,0,1,1,0,1,1,2,0.666667,0.75,0,46,0,269,0,0,0.00009
DenisEkonnomiza,DenisEkonnomiza,,0,3,3,0,3,3,1,1,1,0,2,0,270,0,0,0.00009
betofera001,betofera001,,0,1,1,0,1,1,1,1,1,0,2,0,271,0,0,0.00009
LofiegoSonia,LofiegoSonia,,0,1,1,0,1,1,1,1,1,0,98,0,272,0,0,0.00009
MARCUSV45180068,MARCUSV45180068,,0,3,3,0,3,3,3,0.625,0.766667,0,79,0,275,0,0,0.00009
Claudio95050897,Claudio95050897,,0,1,1,0,1,1,1,1,1,0,2,0,276,0,0,0.00009
ResendeMattei,ResendeMattei,,0,1,1,0,1,1,2,0.666667,0.75,0,46,0,277,0,0,0.00009
ValdirLazarini,ValdirLazarini,,0,4,4,0,4,4,2,0.833333,0.9,0,0,0,278,0.083333,0,0.00009
Cinthiaperdiga4,Cinthiaperdiga4,,0,1,1,0,1,1,1,1,1,0,98,0,279,0,0,0.00009
josivaldo1955,josivaldo1955,,0,3,3,0,4,4,1,1,1,0,2,0,280,0,0,0.00009
Joseapgil123,Joseapgil123,,0,1,1,0,1,1,1,1,1,0,2,0,281,0,0,0.00009
Neile26692034,Neile26692034,,0,2,2,0,2,2,1,1,1,0,2,0,282,0,0,0.00009
Luciano50927941,Luciano50927941,,0,2,2,0,2,2,1,1,1,0,2,0,283,0,0,0.00009
julianoBorgesM1,julianoBorgesM1,,0,1,1,0,1,1,2,0.666667,0.75,0,46,0,284,0,0,0.00009
tonyjhaa,tonyjhaa,,0,1,1,0,1,1,1,1,1,0,2,0,285,0,0,0.00009
LucasJeha,LucasJeha,,0,1,1,0,1,1,2,0.666667,0.75,0,46,0,286,0,0,0.00009
angelagindri43,angelagindri43,,0,3,3,0,3,3,1,1,1,0,1,0,287,0,0,0.00009
PaixaoVirgilio,PaixaoVirgilio,,0,1,1,0,1,1,1,1,1,0,2,0,288,0,0,0.00009
Mary3884436620,Mary3884436620,,0,1,1,0,1,1,1,1,1,0,98,0,289,0,0,0.00009
edcar1811,edcar1811,,0,1,1,0,1,1,2,0.666667,0.75,0,46,0,290,0,0,0.00009
neusa_lazarini,neusa_lazarini,,0,4,4,0,5,5,1,1,1,0,46,0,292,0.083333,0,0.00009
steceliac,steceliac,,0,1,1,0,1,1,2,0.666667,0.75,0,46,0,293,0,0,0.00009
ichthus888,ichthus888,,0,2,2,0,2,2,1,1,1,0,106,0,294,0,0,0.00009
Marcelo60468016,Marcelo60468016,,0,2,2,0,2,2,1,1,1,0,21,0,295,0,0,0.00009
DarcyLemes,DarcyLemes,,0,1,1,0,1,1,1,1,1,0,2,0,296,0,0,0.00009
RoquedaGina,RoquedaGina,,0,1,1,0,1,1,2,0.666667,0.75,0,46,0,297,0,0,0.00009
selmaver,selmaver,,0,2,2,0,2,2,1,1,1,0,46,0,298,0.5,0,0.00009
BritobritoJG,BritobritoJG,,0,1,1,0,1,1,1,1,1,0,12,2,300,0,0,0.00009
fatooufake,fatooufake,,9,0,9,9,0,9,0,0,0,0,12,2,299,0,0.002432,0.000742
JazzminRosa,JazzminRosa,,0,1,1,0,1,1,1,1,1,0,12,2,301,0,0,0.00009
Bruno64893431,Bruno64893431,,0,1,1,0,1,1,2,0.666667,0.75,0,104,0,303,0,0,0.00009
MonicaFig1970,MonicaFig1970,,1,1,2,1,1,2,1,1,1,1,104,0,302,0,0.00027,0.000167
M_Teixeira11,M_Teixeira11,,0,1,1,0,1,1,1,1,1,0,1,0,304,0,0,0.00009
ruth_milhe,ruth_milhe,,0,1,1,0,1,1,1,1,1,0,2,0,305,0,0,0.00009
Freire06215368,Freire06215368,,0,2,2,0,3,3,1,1,1,0,46,0,306,0,0,0.00009
RibeirodaAndre,RibeirodaAndre,,0,1,1,0,1,1,1,1,1,0,2,0,307,0,0,0.00009
R4phaelcosta,R4phaelcosta,,0,1,1,0,1,1,1,1,1,0,2,0,308,0,0,0.00009
acarce74,acarce74,,0,1,1,0,2,2,1,1,1,0,2,0,309,0,0,0.00009
rafael_zagas,rafael_zagas,,0,1,1,0,1,1,1,1,1,0,2,0,310,0,0,0.00009
MBressanim,MBressanim,,0,1,1,0,1,1,1,1,1,0,2,0,311,0,0,0.00009
kellyyasmin38,kellyyasmin38,,0,5,5,0,6,6,1,1,1,0,104,0,312,0,0,0.00009
FlorDeL90387569,FlorDeL90387569,,0,2,2,0,3,3,1,1,1,0,46,0,313,0,0,0.00009
Aline91471485,Aline91471485,,0,1,1,0,1,1,1,1,1,0,2,0,314,0,0,0.00009
andreanestesia,andreanestesia,,0,1,1,0,1,1,1,1,1,0,2,0,315,0,0,0.00009
veralizoliveira,veralizoliveira,,0,1,1,0,1,1,1,1,1,0,2,0,316,0,0,0.00009
vander400,vander400,,0,1,1,0,1,1,1,1,1,0,2,0,317,0,0,0.00009
RoniVilar,RoniVilar,,0,2,2,0,3,3,1,1,1,0,46,0,318,0,0,0.00009
Neci10083255,Neci10083255,,0,2,2,0,2,2,1,1,1,0,2,0,319,0,0,0.00009
Churchill_2020,Churchill_2020,,0,2,2,0,2,2,1,1,1,0,2,0,320,0,0,0.00009
Douglas26301,Douglas26301,,0,1,1,0,1,1,1,1,1,0,2,0,321,0,0,0.00009
SantosWilmaG,SantosWilmaG,,0,2,2,0,2,2,1,1,1,0,2,0,322,0,0,0.00009
PatriotaHomer,PatriotaHomer,,0,2,2,0,2,2,1,1,1,0,2,0,323,0,0,0.00009
Sarah03727052,Sarah03727052,,0,2,2,0,2,2,1,1,1,0,2,0,324,0,0,0.00009
lelacohen,lelacohen,,0,2,2,0,2,2,1,1,1,0,2,0,325,0,0,0.00009
sheilal43605454,sheilal43605454,,0,1,1,0,1,1,1,1,1,0,2,0,326,0,0,0.00009
AiubeAna,AiubeAna,,0,2,2,0,2,2,1,1,1,0,2,0,327,0,0,0.00009
julio021278,julio021278,,0,1,1,0,1,1,1,1,1,0,2,0,328,0,0,0.00009
jleites58,jleites58,,0,2,2,0,3,3,1,1,1,0,46,0,329,0,0,0.00009
Antonio37919991,Antonio37919991,,0,1,1,0,1,1,1,1,1,0,2,0,330,0,0,0.00009
arthurgalhoes,arthurgalhoes,,0,2,2,0,2,2,1,1,1,0,2,0,331,0,0,0.00009
eduardo_marucci,eduardo_marucci,,0,1,1,0,1,1,1,1,1,0,2,0,332,0,0,0.00009
ElzinethO,ElzinethO,,0,2,2,0,2,2,1,1,1,0,2,0,333,0,0,0.00009
NatanaelBSAlme1,NatanaelBSAlme1,,0,1,1,0,1,1,1,1,1,0,2,0,334,0,0,0.00009
Direitissima17,Direitissima17,,0,3,3,0,4,4,1,1,1,0,2,0,335,0,0,0.00009
Marquinhosr,Marquinhosr,,0,2,2,0,3,3,1,1,1,0,46,0,336,0,0,0.00009
cwcmcz,cwcmcz,,0,2,2,0,3,3,1,1,1,0,46,0,337,0,0,0.00009
xandumalin,xandumalin,,0,2,2,0,3,3,1,1,1,0,46,0,338,0,0,0.00009
Elias68181639,Elias68181639,,0,1,1,0,1,1,1,1,1,0,2,0,339,0,0,0.00009
Hevelyne11,Hevelyne11,,0,1,1,0,1,1,1,1,1,0,2,0,340,0,0,0.00009
Carla2Danielli,Carla2Danielli,,0,1,1,0,1,1,1,1,1,0,2,0,341,0,0,0.00009
lrdm1976,lrdm1976,,0,1,1,0,1,1,1,1,1,0,2,0,342,0,0,0.00009
NevesKings,NevesKings,,0,2,2,0,2,2,1,1,1,0,2,0,343,0,0,0.00009
marilea_menezes,marilea_menezes,,0,1,1,0,1,1,1,1,1,0,2,0,344,0,0,0.00009
terezoica,terezoica,,0,4,4,0,4,4,1,1,1,0,2,0,345,0,0,0.00009
cutrao,cutrao,,0,2,2,0,2,2,1,1,1,0,2,0,346,0,0,0.00009
Alessandrourb15,Alessandrourb15,,0,4,4,0,6,6,1,1,1,0,0,0,349,0,0,0.00009
ProfJulio6,ProfJulio6,,0,1,1,0,1,1,1,1,1,0,2,0,350,0,0,0.00009
maupessoa,maupessoa,,0,2,2,0,3,3,1,1,1,0,46,0,351,0,0,0.00009
IracemaDaCosta,IracemaDaCosta,,0,1,1,0,1,1,1,1,1,0,2,0,352,0,0,0.00009
bardelao,bardelao,,0,2,2,0,3,3,1,1,1,0,46,0,353,0,0,0.00009
0_RobinSchmidt,0_RobinSchmidt,,0,1,1,0,1,1,1,1,1,0,2,0,354,0,0,0.00009
cagabriele1,cagabriele1,,0,2,2,0,2,2,1,1,1,0,2,0,355,0,0,0.00009
angelicaguirele,angelicaguirele,,0,2,2,0,2,2,1,1,1,0,2,0,356,0,0,0.00009
CantalFabio,CantalFabio,,0,2,2,0,2,2,1,1,1,0,2,0,357,0,0,0.00009
regsou5743,regsou5743,,0,1,1,0,1,1,1,1,1,0,2,0,358,0,0,0.00009
Lrasquilha,Lrasquilha,,0,2,2,0,2,2,1,1,1,0,2,0,359,0,0,0.00009
carlagcc1967,carlagcc1967,,0,3,3,0,4,4,1,1,1,0,2,0,360,0,0,0.00009
climrocha,climrocha,,0,2,2,0,2,2,1,1,1,0,2,0,361,0,0,0.00009
santoadeval,santoadeval,,0,3,3,0,3,3,2,0.8,0.875,0,0,0,362,0,0,0.00009
LeiHigor,LeiHigor,,0,4,4,0,5,5,1,1,1,0,2,0,363,0,0,0.00009
Jandyvieira,Jandyvieira,,0,3,3,0,3,3,1,1,1,0,2,0,364,0,0,0.00009
patygiani,patygiani,,0,1,1,0,1,1,1,1,1,0,2,0,365,0,0,0.00009
mariapombo0421,mariapombo0421,,0,2,2,0,3,3,1,1,1,0,46,0,366,0,0,0.00009
RoseliRoseli4,RoseliRoseli4,,0,1,1,0,1,1,1,1,1,0,2,0,367,0,0,0.00009
kenai_seguros,kenai_seguros,,0,2,2,0,2,2,1,1,1,0,2,0,368,0,0,0.00009
sramiress,sramiress,,0,1,1,0,1,1,1,1,1,0,2,0,369,0,0,0.00009
JeffersondeACV1,JeffersondeACV1,,0,2,2,0,2,2,1,1,1,0,2,0,370,0,0,0.00009
LucianeLazzarin,LucianeLazzarin,,0,3,3,0,3,3,1,1,1,0,1,0,371,0,0,0.00009
GValeska,GValeska,,0,1,1,0,1,1,1,1,1,0,2,0,372,0,0,0.00009
BrunaAntures,BrunaAntures,,0,1,1,0,1,1,1,1,1,0,2,0,373,0,0,0.00009
soulbrazuca,soulbrazuca,,0,3,3,0,3,3,1,1,1,0,2,0,374,0,0,0.00009
OPOVO8,OPOVO8,,0,1,1,0,1,1,1,1,1,0,2,0,375,0,0,0.00009
helenas91507789,helenas91507789,,0,2,2,0,2,2,1,1,1,0,2,0,376,0,0,0.00009
rmexel,rmexel,,0,3,3,0,3,3,1,1,1,0,2,0,377,0,0,0.00009
Marcia40550587,Marcia40550587,,0,2,2,0,2,2,1,1,1,0,2,0,378,0,0,0.00009
adrianaschmit13,adrianaschmit13,,0,1,1,0,1,1,1,1,1,0,2,0,379,0,0,0.00009
elperrocholo,elperrocholo,,0,1,1,0,1,1,1,1,1,0,2,0,380,0,0,0.00009
riquemf06,riquemf06,,0,2,2,0,2,2,1,1,1,0,2,0,381,0,0,0.00009
Joao_Filho50,Joao_Filho50,,0,1,1,0,1,1,1,1,1,0,5,3,383,0,0,0.00009
SandraC90905570,SandraC90905570,,1,0,1,1,0,1,0,0,0,0,5,3,382,0,0.00027,0.000167
Jorgevilhena,Jorgevilhena,,0,2,2,0,2,2,1,1,1,0,2,0,384,0,0,0.00009
CristianoBMatos,CristianoBMatos,,0,2,2,0,2,2,1,1,1,0,2,0,385,0,0,0.00009
ZeAlvaro38,ZeAlvaro38,,0,2,2,0,2,2,2,0.75,0.833333,0,2,0,388,0,0,0.00009
kamekaze2999,kamekaze2999,,0,3,3,0,4,4,1,1,1,0,2,0,389,0,0,0.00009
pedrodematosmo1,pedrodematosmo1,,0,1,1,0,1,1,1,1,1,0,2,0,390,0,0,0.00009
ElzaGimenez47,ElzaGimenez47,,0,4,4,0,5,5,2,0.833333,0.9,0,79,0,391,0,0,0.00009
Renata86285002,Renata86285002,,0,1,1,0,1,1,1,1,1,0,2,0,392,0,0,0.00009
tuninhobrasil,tuninhobrasil,,0,1,1,0,1,1,1,1,1,0,2,0,393,0,0,0.00009
Pimpolha67,Pimpolha67,,0,2,2,0,2,2,1,1,1,0,2,0,394,0,0,0.00009
ToinCarlos4,ToinCarlos4,,0,1,1,0,1,1,1,1,1,0,2,0,395,0,0,0.00009
MarinezSasso,MarinezSasso,,0,1,1,0,1,1,1,1,1,0,2,0,396,0,0,0.00009
MarcosA21210897,MarcosA21210897,,0,1,1,0,1,1,1,1,1,0,2,0,397,0,0,0.00009
hlfs07,hlfs07,,0,1,1,0,1,1,1,1,1,0,2,0,398,0,0,0.00009
CaumontSimone,CaumontSimone,,0,1,1,0,1,1,1,1,1,0,2,0,399,0,0,0.00009
Gr0115gabriel,Gr0115gabriel,,0,3,3,0,3,3,1,1,1,0,2,0,400,0,0,0.00009
DiniCamargo,DiniCamargo,,0,2,2,0,2,2,1,1,1,0,2,0,401,0,0,0.00009
izaquens1,izaquens1,,0,4,4,0,4,4,1,1,1,0,104,0,402,0,0,0.00009
ricardo_melloni,ricardo_melloni,,0,2,2,0,2,2,1,1,1,0,2,0,403,0,0,0.00009
dariocorrea108,dariocorrea108,,0,4,4,0,4,4,1,1,1,0,2,0,404,0,0,0.00009
EtEtcastro,EtEtcastro,,0,2,2,0,3,3,1,1,1,0,46,0,405,0,0,0.00009
Adri_Natividade,Adri_Natividade,,0,2,2,0,2,2,1,1,1,0,2,0,406,0,0,0.00009
Tiago2918,Tiago2918,,0,1,1,0,1,1,1,1,1,0,2,0,407,0,0,0.00009
Stapler_9641,Stapler_9641,,0,1,1,0,1,1,1,1,1,0,2,0,408,0,0,0.00009
ganowicz_gan,ganowicz_gan,,0,3,3,0,3,3,1,1,1,0,1,0,409,0,0,0.00009
RIJUFEDRI,RIJUFEDRI,,0,2,2,0,2,2,1,1,1,0,2,0,410,0,0,0.00009
SilBonoro,SilBonoro,,0,2,2,0,2,2,1,1,1,0,2,0,411,0,0,0.00009
eurdsc,eurdsc,,0,1,1,0,1,1,1,1,1,0,98,0,412,0,0,0.00009
BartokJb,BartokJb,,0,2,2,0,2,2,1,1,1,0,1,0,413,0,0,0.00009
Andr20399566,Andr20399566,,0,1,1,0,1,1,1,1,1,0,1,0,414,0,0,0.00009
Andrey_Catatau,Andrey_Catatau,,0,2,2,0,2,2,1,1,1,0,1,0,415,0,0,0.00009
thulioeng,thulioeng,,0,1,1,0,1,1,1,1,1,0,1,0,416,0,0,0.00009
Rodrigo06177033,Rodrigo06177033,,0,2,2,0,2,2,1,1,1,0,1,0,417,0,0,0.00009
leodolabella,leodolabella,,0,2,2,0,2,2,1,1,1,0,1,0,418,0,0,0.00009
RicardoDSanto11,RicardoDSanto11,,0,1,1,0,1,1,1,1,1,0,1,0,419,0,0,0.00009
zaninmoreira,zaninmoreira,,0,2,2,0,3,3,1,1,1,0,1,0,420,0,0,0.00009
Betetatico,Betetatico,,0,2,2,0,2,2,1,1,1,0,1,0,421,0,0,0.00009
PriorShow,PriorShow,,0,1,1,0,1,1,1,1,1,0,1,0,422,0,0,0.00009
bolso_winner,bolso_winner,,0,1,1,0,1,1,1,1,1,0,1,0,423,0,0,0.00009
MilicianoReaca,MilicianoReaca,,0,1,1,0,1,1,1,1,1,0,1,0,424,0,0,0.00009
MagooMito,MagooMito,,0,2,2,0,3,3,1,1,1,0,3,0,425,0,0,0.00009
SEMPREGALO4,SEMPREGALO4,,0,3,3,0,4,4,1,1,1,0,1,0,426,0,0,0.00009
daniel66666472,daniel66666472,,0,2,2,0,3,3,1,1,1,0,46,0,427,0,0,0.00009
marcosocb2,marcosocb2,,0,5,5,0,5,5,1,1,1,0,104,0,428,0,0,0.00009
Alemellou,Alemellou,,0,1,1,0,1,1,1,1,1,0,1,0,429,0,0,0.00009
mjsdf1,mjsdf1,,0,1,1,0,1,1,1,1,1,0,1,0,430,0,0,0.00009
VeraLciaGerman1,VeraLciaGerman1,,0,1,1,0,1,1,1,1,1,0,1,0,431,0,0,0.00009
UVichier,UVichier,,0,1,1,0,1,1,1,1,1,0,1,0,432,0,0,0.00009
AnaPaul62668239,AnaPaul62668239,,0,1,1,0,1,1,1,1,1,0,1,0,433,0,0,0.00009
Nelsonrangelf1,Nelsonrangelf1,,0,2,2,0,2,2,1,1,1,0,98,0,434,0,0,0.00009
Claudioffontess,Claudioffontess,,0,3,3,0,4,4,1,1,1,0,1,0,435,0,0,0.00009
Lusca60531720,Lusca60531720,,0,1,1,0,1,1,1,1,1,0,1,0,436,0,0,0.00009
Alex79terror,Alex79terror,,0,1,1,0,1,1,1,1,1,0,1,0,437,0,0,0.00009
rita_tavora,rita_tavora,,0,1,1,0,1,1,1,1,1,0,98,0,438,0,0,0.00009
prs3000,prs3000,,0,1,1,0,1,1,1,1,1,0,98,0,439,0,0,0.00009
florbrasil62,florbrasil62,,0,2,2,0,2,2,1,1,1,0,1,0,440,0,0,0.00009
OCapitalista3,OCapitalista3,,0,1,1,0,1,1,1,1,1,0,1,0,441,0,0,0.00009
mirkapv,mirkapv,,0,3,3,0,3,3,1,1,1,0,1,0,442,0,0,0.00009
professorigor,professorigor,,248,0,248,261,0,261,0,0,0,0,102,0,66,0,0.067035,0.014682
r_amadeu,r_amadeu,,0,1,1,0,1,1,1,1,1,0,1,0,443,0,0,0.00009
Sandra_L_Mattos,Sandra_L_Mattos,,0,1,1,0,1,1,1,1,1,0,1,0,444,0,0,0.00009
Sandrad30799789,Sandrad30799789,,0,2,2,0,2,2,1,1,1,0,1,0,445,0,0,0.00009
AGFabi,AGFabi,,0,1,1,0,1,1,1,1,1,0,1,0,446,0,0,0.00009
L_Fighera,L_Fighera,,0,1,1,0,2,2,1,1,1,0,1,0,447,0,0,0.00009
stc_6G,stc_6G,,0,1,1,0,1,1,1,1,1,0,1,0,448,0,0,0.00009
GustavoRichter_,GustavoRichter_,,0,2,2,0,2,2,1,1,1,0,1,0,449,0,0,0.00009
allummette,allummette,,0,1,1,0,1,1,1,1,1,0,1,0,450,0,0,0.00009
sabrina25637521,sabrina25637521,,0,1,1,0,2,2,1,1,1,0,1,0,451,0,0,0.00009
LSGOVERNADOR,LSGOVERNADOR,,0,1,1,0,1,1,1,1,1,0,1,0,452,0,0,0.00009
fabioiyda,fabioiyda,,0,1,1,0,1,1,1,1,1,0,1,0,453,0,0,0.00009
Dedefla,Dedefla,,0,1,1,0,1,1,1,1,1,0,1,0,454,0,0,0.00009
NilKennedy38,NilKennedy38,,0,1,1,0,1,1,1,1,1,0,1,0,455,0,0,0.00009
SergioA17380052,SergioA17380052,,0,2,2,0,2,2,1,1,1,0,0,0,456,0,0,0.00009
Marc49machado,Marc49machado,,0,3,3,0,4,4,1,1,1,0,1,0,457,0,0,0.00009
ceruliansky1,ceruliansky1,,0,2,2,0,2,2,1,1,1,0,1,0,458,0,0,0.00009
Fernand53371822,Fernand53371822,,0,1,1,0,1,1,1,1,1,0,1,0,459,0,0,0.00009
SeLiga87794966,SeLiga87794966,,0,2,2,0,2,2,1,1,1,0,1,0,460,0,0,0.00009
Mickey20Silva,Mickey20Silva,,0,2,2,0,2,2,1,1,1,0,1,0,461,0,0,0.00009
Chuto_o_balde,Chuto_o_balde,,0,2,2,0,2,2,1,1,1,0,1,0,462,0,0,0.00009
millemoreira,millemoreira,,0,1,1,0,2,2,1,1,1,0,1,0,463,0,0,0.00009
marciomarquer,marciomarquer,,0,2,2,0,2,2,1,1,1,0,1,0,464,0,0,0.00009
sandravieira_,sandravieira_,,0,1,1,0,1,1,1,1,1,0,1,0,465,0,0,0.00009
ThomeThury,ThomeThury,,0,1,1,0,1,1,1,1,1,0,98,0,466,0,0,0.00009
PylroRoberto,PylroRoberto,,0,1,1,0,1,1,1,1,1,0,1,0,467,0,0,0.00009
TomLima777,TomLima777,,0,3,3,0,4,4,1,1,1,0,1,0,468,0,0,0.00009
RaushanMansur,RaushanMansur,,0,1,1,0,1,1,1,1,1,0,1,0,469,0,0,0.00009
VermillionGDO,VermillionGDO,,0,1,1,0,1,1,1,1,1,0,1,0,470,0,0,0.00009
MarciaP_RJ,MarciaP_RJ,,0,2,2,0,2,2,1,1,1,0,1,0,471,0,0,0.00009
Capeb_eduardo,Capeb_eduardo,,0,2,2,0,2,2,1,1,1,0,1,0,472,0,0,0.00009
KeliVeronezi,KeliVeronezi,,0,3,3,0,4,4,1,1,1,0,1,0,473,0,0,0.00009
JosAntn47225351,JosAntn47225351,,0,2,2,0,4,4,1,1,1,0,1,0,474,0,0,0.00009
rodrigosilvaFWA,rodrigosilvaFWA,,0,1,1,0,1,1,1,1,1,0,98,0,475,0,0,0.00009
dayseviana2,dayseviana2,,0,1,1,0,2,2,1,1,1,0,1,0,476,0,0,0.00009
f_marques19,f_marques19,,0,1,1,0,1,1,1,1,1,0,1,0,477,0,0,0.00009
Luciane93949815,Luciane93949815,,0,1,1,0,1,1,1,1,1,0,1,0,478,0,0,0.00009
AlexMagno_AM,AlexMagno_AM,,0,1,1,0,1,1,1,1,1,0,1,0,479,0,0,0.00009
alfs_77,alfs_77,,0,1,1,0,1,1,1,1,1,0,1,0,480,0,0,0.00009
MRocha_20,MRocha_20,,0,1,1,0,1,1,1,1,1,0,1,0,481,0,0,0.00009
inacio_oli1,inacio_oli1,,0,1,1,0,1,1,1,1,1,0,1,0,482,0,0,0.00009
SilvaMarcosrj,SilvaMarcosrj,,0,3,3,0,3,3,1,1,1,0,1,0,483,0,0,0.00009
milenereis,milenereis,,0,1,1,0,1,1,1,1,1,0,1,0,484,0,0,0.00009
B17Joao,B17Joao,,0,1,1,0,1,1,1,1,1,0,1,0,485,0,0,0.00009
_Antonio_Fern_P,_Antonio_Fern_P,,0,1,1,0,1,1,1,1,1,0,1,0,486,0,0,0.00009
dsbelchior,dsbelchior,,0,2,2,0,2,2,1,1,1,0,1,0,487,0,0,0.00009
PatyPatybatalha,PatyPatybatalha,,0,1,1,0,1,1,1,1,1,0,1,0,488,0,0,0.00009
tswin02,tswin02,,0,1,1,0,1,1,1,1,1,0,1,0,489,0,0,0.00009
rkucerasulzbach,rkucerasulzbach,,0,1,1,0,1,1,1,1,1,0,1,0,490,0,0,0.00009
cassiagontijo,cassiagontijo,,0,4,4,0,5,5,1,1,1,0,1,0,491,0,0,0.00009
dbrandalize,dbrandalize,,0,1,1,0,1,1,1,1,1,0,1,0,492,0,0,0.00009
AlvesAmanda38,AlvesAmanda38,,0,1,1,0,1,1,1,1,1,0,1,0,493,0,0,0.00009
JozeNetoZN,JozeNetoZN,,0,1,1,0,1,1,1,1,1,0,1,0,494,0,0,0.00009
MarcelaMataCos1,MarcelaMataCos1,,0,1,1,0,1,1,1,1,1,0,1,0,495,0,0,0.00009
RafaelMilhomem7,RafaelMilhomem7,,0,2,2,0,2,2,1,1,1,0,1,0,496,0,0,0.00009
Guigo1909,Guigo1909,,0,1,1,0,1,1,1,1,1,0,1,0,497,0,0,0.00009
WallaBessa,WallaBessa,,0,1,1,0,1,1,1,1,1,0,98,0,498,0,0,0.00009
61_leia,61_leia,,0,1,1,0,1,1,1,1,1,0,98,0,499,0,0,0.00009
ermelinda_gomes,ermelinda_gomes,,0,1,1,0,1,1,1,1,1,0,102,0,500,0,0,0.00009
Segunda93603170,Segunda93603170,,0,1,1,0,1,1,1,1,1,0,98,0,501,0,0,0.00009
moraisclaudioj,moraisclaudioj,,0,1,1,0,1,1,1,1,1,0,98,0,502,0,0,0.00009
Fabio_Gongora,Fabio_Gongora,,0,2,2,0,2,2,1,1,1,0,98,0,503,0,0,0.00009
MatheusSchmidt1,MatheusSchmidt1,,0,1,1,0,1,1,1,1,1,0,6,4,505,0,0,0.00009
LeoniceMariana1,LeoniceMariana1,,1,0,1,1,0,1,0,0,0,0,6,4,504,0,0.00027,0.000167
hcalvares,hcalvares,,0,1,1,0,1,1,1,1,1,0,98,0,506,0,0,0.00009
MagdaSims,MagdaSims,,0,2,2,0,2,2,1,1,1,0,98,0,507,0,0,0.00009
JefersonAnjos10,JefersonAnjos10,,0,1,1,0,1,1,1,1,1,0,98,0,508,0,0,0.00009
EricaConde8,EricaConde8,,0,1,1,0,1,1,1,1,1,0,102,0,509,0,0,0.00009
eduardocezzar,eduardocezzar,,0,1,1,0,1,1,1,1,1,0,98,0,510,0,0,0.00009
jjmendonca39,jjmendonca39,,0,1,1,0,1,1,1,1,1,0,98,0,511,0,0,0.00009
PKemps1,PKemps1,,0,1,1,0,1,1,1,1,1,0,98,0,512,0,0,0.00009
g_geraldooli,g_geraldooli,,0,2,2,0,2,2,1,1,1,0,98,0,513,0,0,0.00009
LuizCludioCarv4,LuizCludioCarv4,,0,3,3,0,4,4,1,1,1,0,0,0,514,0,0,0.00009
Josemar_Rodrigu,Josemar_Rodrigu,,0,1,1,0,1,1,1,1,1,0,98,0,515,0,0,0.00009
NilsonMMarques,NilsonMMarques,,0,1,1,0,1,1,1,1,1,0,98,0,516,0,0,0.00009
DilzaHeredia,DilzaHeredia,,0,2,2,0,3,3,1,1,1,0,46,0,517,0,0,0.00009
Luiza31788923,Luiza31788923,,0,1,1,0,1,1,1,1,1,0,98,0,518,0,0,0.00009
SPompermaier,SPompermaier,,0,1,1,0,1,1,1,1,1,0,98,0,519,0,0,0.00009
AnryLima,AnryLima,,0,1,1,0,1,1,1,1,1,0,98,0,520,0,0,0.00009
jacomenes,jacomenes,,0,1,1,0,1,1,1,1,1,0,98,0,521,0,0,0.00009
LuisCar13544202,LuisCar13544202,,0,2,2,0,2,2,1,1,1,0,98,0,522,0,0,0.00009
edilandiamaria,edilandiamaria,,0,1,1,0,1,1,1,1,1,0,98,0,523,0,0,0.00009
abripi,abripi,,0,2,2,0,2,2,1,1,1,0,3,0,524,0,0,0.00009
IvyFelix5,IvyFelix5,,0,2,2,0,2,2,1,1,1,0,102,0,525,0,0,0.00009
vozinhadott,vozinhadott,,0,1,1,0,1,1,1,1,1,0,98,0,526,0,0,0.00009
dick_guimaraes,dick_guimaraes,,0,1,1,0,1,1,1,1,1,0,98,0,527,0,0,0.00009
MariaXimeness,MariaXimeness,,0,1,1,0,1,1,1,1,1,0,98,0,528,0,0,0.00009
BeneditoNoise,BeneditoNoise,,0,2,2,0,3,3,1,1,1,0,46,0,529,0,0,0.00009
Yuta09211544,Yuta09211544,,0,1,1,0,1,1,1,1,1,0,98,0,530,0,0,0.00009
galhardo_souza,galhardo_souza,,0,1,1,0,1,1,1,1,1,0,98,0,531,0,0,0.00009
